names,B_A,C_A,D_A,E_A,C_B,D_C,E_D
CLK4,-1.911177357,-2.629607476,-2.474534439,-1.505478939,-0.645017505,0.049660326,0.911809377
CLMN,-1.794130929,0.166418419,-0.39655438,0.908675276,1.766318293,-0.047361953,1.037815223
CLMP,-0.385084087,-0.796393343,-0.223384414,-0.481821019,-0.123340323,0,-0.130221717
CLN3,-0.229847274,-0.296640238,-0.435601866,-0.910054834,-0.052398527,-0.046627003,-0.44550819
CLN5,0.194999548,-0.921399393,-0.807910972,-1.276269509,-1.038826759,0.023739134,-0.414820521
CLN6,2.231078867,2.433817732,2.274460976,1.33292395,0.167077642,-0.059777863,-0.894592069
CLN8,0.14379356,0.192743212,0.164045999,-0.051099506,0.036040293,-0.007916071,-0.191645655
CLNS1A,0.895469584,1.04404308,0.969288117,0.98436471,0.129331584,-0.033438812,0.015244888
CLOCK,0.047177306,-0.037348314,0.089698996,-0.56974396,-0.062807402,0.030989103,-0.601723757
CLP1,-0.583524693,-0.338808953,-0.626939435,-0.762630851,0.220246173,-0.152601925,-0.12756192
CLPB,1.502116474,1.670086694,1.866662308,1.784886778,0.149429284,0.101390757,-0.072614864
CLPP,0.532457872,0.783645894,0.849173903,0.478031064,0.220371515,0.028950243,-0.353413778
CLPTM1,0.705237897,0.299752697,0.121458898,-0.456693699,-0.366797111,-0.083234406,-0.558001371
CLPTM1L,1.970321141,1.92259269,1.91701371,0.76937265,-0.041373963,-0.002087429,-1.099479966
CLPX,0.276495105,0.401626469,0.175383049,0.535732983,0.112512866,-0.126302792,0.350650991
CLSPN,5.932817581,8.017532484,7.963547868,7.352698558,2.005719055,-0.012815889,-0.541191374
CLSTN1,-1.635640172,-1.492898656,-1.541664993,-1.459026846,0.12464812,-0.020971703,0.072667699
CLSTN3,-1.159565213,-0.208016387,-0.26347438,0.853727265,0.874605518,-0.013758611,1.046005493
CLTA,1.512922833,1.63852046,1.567960073,1.040113926,0.114050413,-0.039245975,-0.512958008
CLTB,0.083626424,-0.050211236,-0.068575565,-0.606180605,-0.122386351,-0.009886287,-0.524273304
CLTC,1.849607718,1.934226559,1.944476597,1.719593131,0.076756559,0.00579187,-0.216080178
CLTCL1,-0.252370712,0.003099767,0.277837353,1.300223894,0.110322534,0.016208587,0.728221539
CLTRN,-1.049546918,-1.935012863,-1.065669198,-0.554099585,-0.38052495,0.039984839,0.289544198
CLU,-3.748843182,-3.688875254,-3.098589191,-4.096590481,0.024031091,0.011685079,-0.299752905
CLUAP1,-0.989634667,-1.252415415,-1.061460969,-0.689623314,-0.194293758,0.045632512,0.325563832
CLUH,3.091575437,3.164277949,2.836429199,1.330198881,0.055382537,-0.114759862,-1.448823754
CLUHP3,-1.405579578,-2.306003925,-2.371791085,-1.672240689,-0.788629816,-0.013649842,0.61361281
CLYBL,-1.13468406,-0.783836919,-0.58097875,0.297486953,0.256113138,0.043897521,0.802143238
CMA1,0.873269093,1.903122088,1.930351738,1.780434721,0.238631538,0,-0.014075932
CMAS,1.337814006,1.720666792,1.859187808,2.136287679,0.350196251,0.071565278,0.268619227
CMBL,1.686525783,1.720815477,3.368027725,4.934802462,0.006286598,0.542250122,1.111567304
CMC1,1.059479636,1.268006437,1.463495689,1.330196552,0.166081053,0.062358786,-0.114616533
CMC2,0.278431364,0.822960506,0.752566194,0.543123287,0.479266389,-0.02513423,-0.189686655
CMC4,-1.693213127,-0.618872569,-0.448805745,-0.114251975,0.973465232,0.035040625,0.287987333
CMIP,-1.184107576,-0.572104611,-0.440548472,0.83208134,0.541869079,0.043635904,1.225836394
CMPK1,-1.14146141,-1.106743446,-1.177337758,-1.18647508,0.031651988,-0.036518072,-0.00954948
CMPK2,1.751397381,0.34954111,0.477311272,1.236684924,-0.74646999,0.0046324,0.417017643
CMSS1,3.444581393,3.461536328,3.518184607,2.8201942,0.01101169,0.017840071,-0.645278817
CMTM1,1.484265117,3.260237361,3.442536402,3.032788778,1.422029554,0.013390329,-0.258769083
CMTM3,-0.415086477,0.03422858,-0.001788957,-0.226197919,0.416166054,-0.018167781,-0.2155223
CMTM4,0.970771363,1.06356019,1.260650679,1.58614375,0.058388166,0.03375316,0.279608516
CMTM5,-2.430324945,-3.373830116,-2.957861543,-1.993825701,-0.053908617,0,0.100175824
CMTM6,-0.226603822,-0.139554441,-0.134694793,-0.170688191,0.076685797,0.00211066,-0.033329266
CMTM7,-1.182342639,-0.295444222,-0.185980891,0.241158054,0.847978138,0.042852612,0.40634264
CMTM8,-1.32847747,-0.52237329,-0.228920481,0.406610595,0.570586213,0.0348213,0.508734742
CMTR1,0.203758018,0.025026502,0.153304304,0.358972897,-0.154121412,0.051911658,0.192563118
CMTR2,1.786229225,1.610544659,1.537122223,1.099122318,-0.149658796,-0.027996208,-0.410693535
CMYA5,0.18563465,0.59816531,0.100182533,-0.160115155,0.144158929,0,-0.13035214
CNBD2,2.241830284,1.346207944,1.149023263,0.640341142,-0.358890641,0,-0.205420823
CNBP,0.648767453,0.320373446,0.046566059,-0.048415356,-0.278057106,-0.102394631,-0.085520223
CNDP2,1.527603228,1.455497198,1.590956692,0.607486436,-0.067280941,0.082410916,-0.966430168
CNEP1R1,-0.990443529,-1.105690901,-1.201106458,-0.674191166,-0.092735036,-0.031756173,0.491049113
CNFN,-2.113246378,-1.454475426,-0.024970607,1.122078744,0.19118435,0,0.638550739
CNGA1,1.420618907,1.531366951,2.028864542,2.115295294,0.016878874,0,0.081132073
CNGA4,-1.318986132,-1.956308527,-1.053060035,-0.427279257,-0.135176659,0,0.214809144
CNIH1,-0.68165971,-0.46307161,-0.273632263,-0.174922164,0.183755234,0.071231888,0.087530718
CNIH2,-1.444883806,-0.41832316,-1.427251075,-1.666669851,0.695962986,-0.107146379,-0.171739579
CNIH3,-1.415920439,-1.833377654,-1.22812051,-0.593514063,-0.188015817,0.042442099,0.436260475
CNIH4,-0.072375888,0.335075506,0.571401678,0.550672711,0.354551142,0.093415734,-0.016597501
CNKSR1,-0.956719814,-1.125312239,-0.960412039,-0.651167843,-0.104128745,0.024903919,0.246151132
CNKSR2,-1.411792194,-0.989874309,-1.072373617,-1.256949084,0.355560716,-0.026811379,-0.1694569
CNKSR3,1.877550143,3.272310971,4.356838383,3.190109892,0.488966604,0.030013911,-0.470326684
CNN2,-1.504716736,-1.351652697,-1.307571136,-0.54623235,0.110559198,0.00940644,0.676441363
CNN3,-0.020558457,0.351214349,0.442944524,1.066847216,0.202390762,0.008699499,0.476825202
CNNM1,0.224647561,-0.05985948,0.711772132,-0.011536782,-0.103887834,0.031767766,-0.388306709
CNNM2,-2.544753199,-2.333920885,-2.02365127,-1.020147032,0.15725412,0.077020179,0.923457571
CNNM3,-1.16681269,-1.003141181,-0.870151733,-1.342804743,0.13880783,0.051722256,-0.450067359
CNNM4,-0.441836808,0.0281886,-0.055608752,-0.038592842,0.399243216,-0.026781086,0.014613152
CNOT1,0.347737336,0.772270069,0.791563552,0.838818919,0.381909053,0.008572866,0.044210185
CNOT10,0.297507878,0.609157456,0.690034025,0.792284563,0.281035179,0.040048441,0.095528226
CNOT11,0.625090576,0.543464325,0.579149433,0.213143998,-0.076626528,0.022685335,-0.35857119
CNOT2,-0.363224363,-0.675178825,-0.81624614,-0.798912542,-0.271578929,-0.059101025,0.013721223
CNOT3,0.826024478,0.720736147,0.663247742,0.568007362,-0.086407158,-0.019592693,-0.08266781
CNOT4,-0.527020454,-0.544768396,-0.679156231,-0.3247139,-0.015352631,-0.065412108,0.340517044
CNOT6,0.224440482,0.300225198,0.390690962,0.412430884,0.068457725,0.051284299,0.020343415
CNOT6L,-1.670743219,-1.269301064,-1.269947738,-0.282537326,0.368295575,-0.000287421,0.962301931
CNOT7,-0.427066889,-0.621295879,-0.710763841,-0.94207307,-0.170130364,-0.040561585,-0.220569579
CNOT8,-1.57416941,-1.80044337,-1.839772893,-1.118924442,-0.192928349,-0.015751484,0.686987216
CNOT9,0.855132288,1.258134244,1.063244976,0.764399088,0.377064365,-0.114398157,-0.289556209
CNP,0.509757755,0.772253992,0.821658753,0.569916566,0.225789234,0.019917479,-0.234115579
CNPPD1,0.942397878,0.401851666,0.2705273,-0.142350424,-0.500791683,-0.061401131,-0.397638415
CNPY2,1.717786108,1.484795936,1.511208008,0.484099746,-0.193185326,0.008852785,-0.97483978
CNPY3,-0.280234587,-0.732565286,-0.590808738,-0.6726999,-0.39370508,0.053157889,-0.075518916
CNPY4,-1.390009666,-1.416401156,-1.297047007,-1.418497784,-0.019472262,0.0365178,-0.110915896
CNR2,-0.574278183,-1.823371102,-1.124913253,0.089830179,-0.406613879,0,0.544362041
CNRIP1,0.048672813,-1.520610018,-1.411013154,-3.146907198,-0.444352177,0,-0.344901853
CNST,-1.873953051,-1.903807829,-1.97679115,-1.960337242,-0.025790024,-0.03723413,0.013264274
CNTD1,-1.956760892,-3.020063957,-3.0953708,-2.685841318,-0.604209949,-0.003898626,0.235208059
CNTLN,1.108278209,2.835918704,3.591626498,3.799737215,1.473274243,0.085629401,0.124233701
CNTNAP1,-2.248681856,-2.246762773,-2.596586169,-2.640256511,0.008245107,-0.031100559,-0.036262882
CNTRL,-0.949359702,-0.496013508,-0.616076267,-0.117424259,0.401581387,-0.047640736,0.473073706
CNTROB,0.882886165,0.946220877,0.685800161,0.865797033,0.053002154,-0.108311011,0.168108333
COA1,0.046421051,0.372081854,0.412076729,0.242050361,0.286205721,0.017019229,-0.15653312
COA3,3.585626229,3.140050188,3.28710496,2.369100557,-0.350050726,0.036647091,-0.828518707
COA4,3.037196898,2.880039983,3.273113346,2.479539713,-0.140409243,0.217367365,-0.763574934
COA5,0.140359053,0.016812862,0.384127998,0.308888623,-0.107474238,0.175964904,-0.066850322
COA6,1.671141848,1.953054551,2.191173798,1.926658783,0.239659743,0.097167095,-0.243526918
COA6.AS1,-2.327156367,-3.962757695,-3.630359709,-3.687671182,-1.078291795,0.01542988,-0.018230489
COA7,4.415430641,4.875151113,4.622607607,3.105634516,0.359789918,-0.06671917,-1.418075726
COA8,1.296142717,1.177850685,1.418012117,1.43788156,-0.100839642,0.097731442,0.020485359
COASY,1.329073686,1.246372019,1.309684494,0.869631314,-0.073830014,0.030251938,-0.422379597
COCH,2.722172659,4.538708008,4.934084514,5.398652961,1.325621711,0.02853573,0.260483753
COG1,-1.155496718,-1.444785925,-1.219663198,-0.933179524,-0.260116251,0.114515516,0.273978203
COG2,0.855031846,0.635148072,0.470536738,-0.068807607,-0.196535723,-0.080139227,-0.52113645
COG3,-0.990610079,-1.018299208,-1.167247783,-1.250484088,-0.024206481,-0.074065074,-0.077550089
COG4,0.031748544,0.025391208,0.546836933,0.278409751,-0.00567586,0.282257544,-0.250208263
COG5,0.337125821,-0.05754246,0.131601823,0.652338292,-0.32349199,0.056077165,0.483689891
COG6,0.506338716,0.741214379,0.878819541,1.319632463,0.207821917,0.065034527,0.426486529
COG7,0.539396402,0.592419641,0.462892209,0.435946955,0.042785283,-0.046021437,-0.021989841
COG8,0.656973715,0.614526326,0.698057706,-0.221342937,-0.038376176,0.042937245,-0.897162166
COIL,-0.350750183,-0.561463202,-0.798422827,-0.84081658,-0.191797734,-0.133706835,-0.039471243
COL10A1,-2.9811905,-2.09357251,-2.709313189,-3.325770058,0.286022755,0,-0.208533619
COL11A2,-2.787940586,-2.508491171,-2.812295142,-2.600817194,0.191923164,-0.054250331,0.168820744
COL15A1,0.087037021,1.537835884,2.403081479,2.957053889,0,0,0
COL16A1,-0.979048688,-0.487470615,-1.007145005,-0.406193576,0.161987636,0,0.25032484
COL18A1,-3.764700184,-3.368885654,-3.927269897,-3.145408495,0.24888451,-0.084938228,0.630936608
COL1A1,-3.531066213,-1.482949756,-1.671311845,0.214326938,1.521463874,-0.010186067,1.51395241
COL23A1,-1.454621073,-0.837002937,-0.073320911,0.615144606,0.171263361,0,0.299917876
COL27A1,0.696069477,1.312848569,0.817904219,1.376114513,0.390384412,-0.060018977,0.444763874
COL4A4,-1.851626748,-2.93904791,-2.100302482,-0.766653223,-0.317616303,0,0.642994774
COL5A1,-3.001372717,-2.771804455,-1.399352412,0.684763475,0.062840552,0,1.146311656
COL5A2,0.308058007,-0.036028294,0.539556196,0.042959621,-0.144616285,0.03077879,-0.291921485
COL6A1,1.155604369,-1.265849937,-1.081920408,-1.099580543,-2.337194887,0.011544656,-0.028032782
COL6A2,-0.267580689,-2.072493093,-1.970550293,-1.06035077,-1.577665591,0.007871987,0.631494426
COL6A3,0.573734623,0.667749555,0.882983222,-0.077419372,0.024760202,0.006638828,-0.47336038
COL7A1,-2.47663182,-2.041810491,-1.426648433,-0.210593964,0.181350439,0.034381916,0.859342039
COL8A2,1.515549323,2.71782191,2.024265447,1.599714379,0.53130689,-0.027992707,-0.185733711
COL9A2,-1.574376221,-1.124227735,-0.680860768,0.678997738,0.26729881,0.05144648,1.175188598
COLGALT1,1.120616424,1.280949413,0.999874651,0.173045544,0.1387227,-0.131115312,-0.796421865
COLGALT2,1.336425832,0.762741689,0.944477069,2.228798652,-0.290131432,0.011816855,0.949035688
COLQ,-1.631138219,-2.397544267,-2.789637998,-1.813801261,-0.45989249,-0.030912595,0.699408082
COMMD1,0.722212819,0.692967704,0.64361627,0.440977727,-0.025209552,-0.019556763,-0.185998797
COMMD10,-0.808129828,-0.98166846,-1.006826592,-0.797057319,-0.138180783,-0.007747124,0.186252287
COMMD2,0.890064488,0.779056891,0.535870018,0.09109539,-0.102091747,-0.144850608,-0.432523082
COMMD3,0.644086554,0.852669366,1.070663883,1.030368305,0.167000022,0.071474344,-0.032157064
COMMD4,2.523314721,3.334069302,3.361174505,2.908952294,0.766848261,0.011551556,-0.428875623
COMMD5,0.80509518,0.865024969,0.774199968,0.154371856,0.046725703,-0.028192787,-0.575668908
COMMD6,-2.219330904,-2.520798964,-2.237773865,-2.074564436,-0.265804062,0.13731794,0.14982589
COMMD7,-0.658662432,-0.755837567,-0.697234453,-0.254103455,-0.087638814,0.030928912,0.429859311
COMMD8,1.670833417,1.539703798,1.736791198,1.385805432,-0.112778695,0.080820076,-0.328717208
COMMD9,0.356484743,0.162217338,-0.048901779,-0.705697456,-0.178859657,-0.120702607,-0.641301188
COMT,1.627868747,1.937997342,1.929255434,1.746996449,0.267286102,-0.003573983,-0.165143197
COMTD1,1.343191657,2.767843125,2.959359285,2.765936049,1.394307026,0.079892167,-0.176951138
COP1,0.22562778,-0.053429959,0.093831696,0.327945598,-0.24468951,0.062265751,0.221183435
COPA,1.324907419,1.231912156,1.222155438,1.448743541,-0.086636301,-0.005880999,0.22161343
COPB1,0.818022472,0.378497635,0.322426492,0.555326257,-0.368223976,-0.017380559,0.213353357
COPB2,3.058732576,2.907280406,2.937600443,2.946819306,-0.135070142,0.014160001,0.008749109
COPB2.DT,-0.498656346,-0.461431223,0.05207049,0.65011359,0.020690055,0.044165284,0.4550029
COPE,0.614137379,0.36047651,0.302051598,0.444394247,-0.217486444,-0.022787058,0.131563524
COPG1,1.337127267,1.306825787,1.213532782,1.245274904,-0.028106822,-0.051636493,0.02989717
COPG2,1.356570504,1.51404254,1.602698806,1.968937155,0.116495559,0.022676446,0.332341047
COPRS,3.713748798,4.350863917,4.22895843,3.357396164,0.567366594,-0.044255063,-0.822031851
COPS2,-1.176661734,-1.12078633,-1.374716357,-1.355045362,0.046033806,-0.087454605,0.014173472
COPS3,0.773869667,0.912628804,0.717208275,0.595422717,0.118329606,-0.082382516,-0.109249461
COPS4,0.464454447,0.432362403,0.352492668,0.271067413,-0.02981452,-0.045884959,-0.074393095
COPS5,0.776760812,0.616645569,0.657441074,0.442063233,-0.144302333,0.020632366,-0.204682641
COPS6,0.886994811,0.698745324,0.913142323,0.476690061,-0.168557142,0.108845065,-0.420056205
COPS7A,1.915568239,1.738709129,2.045774671,1.09149276,-0.161284214,0.177653823,-0.930133456
COPS7B,1.185221419,1.317561065,1.320812772,0.809168743,0.11933084,0.001684796,-0.495675984
COPS8,0.24846452,0.385369632,0.495964465,0.113801611,0.121245918,0.055360503,-0.36823785
COPS9,0.683402227,0.818600285,0.97452167,0.217457754,0.11381566,0.061854964,-0.721916052
COPZ1,1.495726767,1.025359584,1.159041938,1.112205286,-0.428358041,0.060177362,-0.040304191
COPZ2,0.841224244,1.530159844,1.725265607,2.270881468,0.387456291,0.016964499,0.409510619
COQ10A,-0.5531672,-0.833024132,-1.012108888,-1.464157566,-0.222678404,-0.052112024,-0.416163975
COQ10B,-1.759253597,-2.28797061,-2.462909677,-2.325591241,-0.403201621,-0.037477367,0.109926512
COQ2,0.129772641,0.973141443,0.934066765,0.480055479,0.782163806,-0.012526744,-0.419024718
COQ3,3.904029528,4.201381274,4.159722337,3.724747776,0.244686183,-0.014794739,-0.407668129
COQ4,1.419568962,1.12855037,1.041440548,0.009205169,-0.255959483,-0.037127413,-0.998067551
COQ5,1.550799244,1.430183662,1.814576807,1.786395802,-0.103554729,0.175082997,-0.022178197
COQ6,-0.703639925,-0.580408751,-0.496195268,-0.372043742,0.104711419,0.033333151,0.111602102
COQ7,1.555340114,1.451759898,1.301179941,0.675036995,-0.086188938,-0.052245267,-0.585444645
COQ8A,-0.541898833,-1.034387813,-1.069512094,-0.831606757,-0.427027821,-0.012065279,0.215678977
COQ8B,-0.523775791,-0.230428909,-0.092082018,0.170826681,0.249909666,0.052378354,0.246405237
COQ9,2.055110393,2.12831663,2.2191461,1.686491019,0.060890485,0.038442801,-0.505249216
CORO1A,0.56600002,0.831677252,0.831578333,0.845018364,0.229093939,-6.73E-05,0.013923505
CORO1B,0.780184646,2.570982287,2.82024429,3.112231977,1.74502719,0.071915559,0.260157041
CORO1C,2.879062424,4.479552274,4.448453027,4.476650673,1.460275504,-0.005230671,0.013855067
CORO2A,-2.307045,-1.521829493,-1.283470056,-0.010909723,0.523762598,0.024949357,1.050528156
CORO6,1.618428849,2.120654272,2.568373098,3.592439791,0.287226545,0.050113769,0.787712061
CORO7,-1.724470147,-1.459323194,-1.486824906,-1.512547076,0.217730028,-0.008867996,-0.025830099
CORT,-0.201057317,-0.527655535,-1.128660699,-1.169449278,0,0,0
COTL1,1.155120112,1.868584787,1.951449672,2.514667431,0.640059119,0.026015453,0.524684369
COX10,0.90663627,1.030611812,0.975400171,1.201020642,0.096787149,-0.01663522,0.206669009
COX10.AS1,-0.649871836,-0.375700757,0.022108404,-0.121846466,0.194720989,0.086491581,-0.123041202
COX11,0.246009232,0.203873616,-0.085693722,-0.549752387,-0.037086997,-0.122457814,-0.442386419
COX14,-0.486845902,-0.518215218,-0.359568998,-0.568554102,-0.026677522,0.071503139,-0.198044397
COX15,1.192463441,1.442027273,1.631764749,1.68083723,0.232839062,0.119694985,0.045818854
COX16,1.029600932,0.346974043,0.377107173,-0.042833859,-0.586003911,0.007408285,-0.376171537
COX17,2.004668203,1.95812498,2.066299602,2.227254589,-0.042320969,0.05079421,0.152202549
COX18,0.302924773,0.461580673,0.442293933,0.458013131,0.130605907,-0.007032836,0.015810054
COX19,-0.28328189,-0.729636913,-0.84193334,-1.159548585,-0.385573103,-0.040309277,-0.29838611
COX20,-1.12747345,-2.429546757,-2.233944323,-2.47640272,-0.938537148,0.012407082,-0.159409464
COX4I1,-1.068226743,-1.522488301,-1.626285228,-1.424943404,-0.415921278,-0.049861874,0.188448839
COX5A,2.0607615,2.489987146,2.445910453,2.405497416,0.412084645,-0.029985744,-0.035718413
COX5B,0.011609443,-0.209675394,-0.165337175,-0.083036263,-0.198033238,0.021406832,0.074497221
COX6A1,1.272461931,1.294859566,1.306439487,1.264628888,0.019999498,0.006467895,-0.036652095
COX6B1,0.807234874,0.711054649,0.679175807,0.684038471,-0.087521492,-0.017088777,0.005429208
COX6C,0.072730178,-0.198041251,-0.235275735,-0.078429321,-0.248444752,-0.019763218,0.147740276
COX7A1,-0.408147051,-0.336181493,-1.147636321,-0.310315806,0,0,0
COX7A2,0.372520164,0.256572943,0.32945482,0.228037108,-0.10851183,0.044942327,-0.094447368
COX7A2L,-0.078323282,-0.105578779,0.032500121,0.264514473,-0.023354875,0.065982056,0.22168627
COX7B,1.189838583,0.868100986,0.909543461,0.564705011,-0.283329723,0.017429599,-0.326151084
COX7C,-0.217746237,-0.410083326,-0.383904271,-0.351347072,-0.180024186,0.016590765,0.02886746
COX8A,0.755571959,1.422059965,1.472124474,1.621081234,0.641752118,0.028188814,0.14271606
CPA3,-1.013767374,-2.673949658,-2.134139633,-3.242984616,-0.65376149,0,-0.367395894
CPA5,-0.763318944,-0.959565764,-0.826462114,0.318110633,-0.060988683,0,0.663775377
CPAMD8,-4.257628104,-4.102357102,-4.15714166,-2.920097359,0.039262358,-0.000861427,0.43945583
CPB2.AS1,2.0838952,2.9838834,3.513476032,3.936973803,0.226439658,0,0.132165264
CPD,-0.884021816,-0.336542971,-0.376627487,0.267326284,0.476719701,-0.013103152,0.606376546
CPEB1,1.69030085,0.478213605,0.552217437,0.077761186,-0.835443296,0.004496058,-0.295451166
CPEB2,-2.006197608,-1.557243913,-1.511877481,-0.788855434,0.321472222,0.00825906,0.625198906
CPEB3,-2.085292664,-1.387973048,-1.25356064,-0.479464335,0.60514009,0.038861387,0.72351321
CPEB4,-1.199794763,-1.41458969,-1.169253726,-0.637358939,-0.174572912,0.085126409,0.496380681
CPLANE1,-0.949006325,-0.529884176,-0.253476257,-0.20212069,0.328404152,0.071529771,0.04231417
CPLANE2,-0.043970384,-0.61530157,-0.490384297,-0.604297806,-0.396163016,0.017850044,-0.096262215
CPLX1,0.109917598,-0.490604482,-0.551002295,-0.213833833,-0.205176437,0,0.146792834
CPM,4.474245776,3.666047875,4.521376492,3.945545579,-0.309055863,0.037471057,-0.300710124
CPNE1,1.168555475,0.701946102,0.694784632,0.777152915,-0.41117459,-0.002719114,0.076111146
CPNE2,0.108609914,0.305297776,0.609801859,0.957846824,0.130608692,0.056164935,0.299743725
CPNE3,1.194925832,1.177292924,1.236718982,1.36740133,-0.015842357,0.02483158,0.121940818
CPNE5,-1.637118591,0.022533155,0.087116746,-0.080913456,0.868035414,0.001951898,-0.078765984
CPNE7,3.577461549,5.397893217,4.783172381,5.096160626,1.425568385,-0.054614603,0.175891191
CPNE8,1.230162988,0.905277508,1.411535097,0.991365759,-0.182401684,0.053599805,-0.296779004
CPO,0.816369535,-0.598440926,-0.644523403,-3.72746483,-0.76681039,0,-1.336440014
CPOX,3.024982988,3.240621697,3.252221468,2.824309334,0.184582185,0.00491858,-0.405506896
CPPED1,1.021096893,1.478474,1.077323243,1.605701946,0.402742562,-0.180229358,0.505986694
CPQ,-4.837638327,-4.472275397,-4.185406309,-3.100563327,0.240759576,0.051412263,0.964103088
CPS1,0.369100553,1.87202437,2.732418743,3.318177312,1.364723592,0.244809767,0.489027881
CPSF1,0.260504423,-0.058069757,0.021554891,-0.00510139,-0.27342482,0.029622469,-0.023799836
CPSF2,2.201910626,2.420510616,2.494360737,2.150234274,0.180448885,0.02710559,-0.317980277
CPSF3,1.958435293,2.225234568,2.323774011,2.11319887,0.242386687,0.052676497,-0.199863012
CPSF4,1.121574979,1.023574212,0.880024699,0.707888722,-0.084720829,-0.060603347,-0.157302064
CPSF6,-0.294480033,-0.101434174,-0.475937771,-0.991534571,0.170691172,-0.193553236,-0.497009514
CPSF7,0.449592754,0.344377893,0.11238695,-0.219530707,-0.095745338,-0.129762417,-0.322422628
CPT1A,-2.160158105,-0.723690251,-0.460361058,0.577211535,1.287794936,0.03266134,0.872313897
CPT1B,-0.511563586,-0.788498205,-0.973973662,-0.165193064,-0.09117731,-0.006332693,0.412750299
CPT1C,-1.914043667,0.055587102,0.145510287,1.475758518,0.822319912,0,0.618613485
CPT2,0.81646635,1.473300901,1.503377881,0.770845057,0.531917498,0.006440762,-0.649586295
CPTP,0.58433225,0.915568903,0.629807183,0.092138361,0.265175604,-0.087495113,-0.494701564
CPVL,-2.627625559,-1.781102182,-1.02651661,-3.431121867,0.174123642,0,-0.577439671
CPXM1,0.277959349,2.864298155,2.946794571,3.534837476,2.519927471,0.00817034,0.417102211
CR1,-4.948701797,-5.847816365,-5.499983528,-6.118568164,-0.361733491,0.014325166,-0.301352284
CR2,-0.513929776,-0.658562295,-0.111332194,-1.854485041,-0.067030886,0.046548118,-1.471869574
CRABP2,-2.33283607,-1.632569717,-2.826776294,-2.949738714,0.350982546,-0.085204667,-0.06768793
CRACD,1.026307946,0.925694313,1.816693525,3.295335026,-0.048445687,0.058273694,1.037174362
CRACDL,0.482355415,-0.109247836,-0.534675374,0.284083714,-0.258849572,-0.01913501,0.487330336
CRACR2A,-0.291791005,-0.039573193,-0.116755638,-0.91173567,0.193848433,-0.019582905,-0.733386685
CRACR2B,-0.032076195,2.592729247,2.560736299,5.088644551,2.514421017,-0.002303436,2.055395905
CRADD,-0.06249321,-0.164995642,0.016982683,0.524390252,-0.071136533,0.038276816,0.452374258
CRAMP1,-0.528610662,-0.28483659,-0.510646187,-0.455002969,0.205873164,-0.085760768,0.047883669
CRAT,-0.133789674,0.148921882,0.278782654,1.248674896,0.219906421,0.03456806,0.907973142
CRB2,-1.141578822,-2.14208602,-2.502251184,-1.561721886,0,0,0
CRB3,-2.371852799,-3.731415352,-3.807832006,-2.214080956,-1.049461649,-0.005543178,1.268743159
CRBN,-1.810712862,-2.201127555,-2.397904073,-2.106514239,-0.343040796,-0.082914134,0.271958801
CRCP,0.360492575,0.474252132,0.176699857,-0.063300836,0.094977078,-0.12473227,-0.224264195
CREB1,-1.01442401,-0.799396238,-0.795943704,-0.764222258,0.185882811,0.001442571,0.026627187
CREB3,0.782541665,0.586921732,0.661789957,0.485066446,-0.166935369,0.029294228,-0.160796956
CREB3L1,1.800384085,1.832557265,3.205100684,2.377487161,0,0,0
CREB3L2,0.005110358,0.40654949,0.479441785,0.819884153,0.370585273,0.038051187,0.331057989
CREB3L4,0.362288737,0.641107722,1.097346222,1.565922042,0.200859372,0.114906551,0.424493073
CREB5,0.02639306,-0.682420352,-0.014138625,1.507545208,-0.211238614,0,0.776641207
CREBBP,-1.944011345,-2.180869355,-2.58522714,-2.163520867,-0.167187989,-0.095548446,0.361138697
CREBL2,0.078891635,0.076557107,0.141599658,0.572724563,-0.002728276,0.023775986,0.408489894
CREBRF,-3.507612454,-5.821639903,-5.392972074,-3.349256647,-2.168766474,0.061994321,1.866930842
CREBZF,-0.887958757,-0.693648701,-0.943483083,-0.166512902,0.168875709,-0.111420616,0.746672854
CREG1,-0.072877841,-0.117800315,0.016559112,-0.098446963,-0.034673411,0.04156652,-0.102884656
CRELD1,-0.991514066,-2.230855139,-1.68623715,-1.113928079,-1.208485648,0.281928818,0.542176405
CRELD2,1.106495639,0.535640943,0.502876782,-0.130526172,-0.47168202,-0.008254852,-0.577802924
CREM,1.344732191,1.481276789,1.711743054,2.160049481,0.105516535,0.070112862,0.415013443
CRHR2,2.17173367,1.265446325,0.726614764,-0.136555666,-0.420621467,0,-0.44303379
CRIM1,2.16790888,1.87915475,2.292025966,2.181425458,-0.187479972,0.062606192,-0.076427504
CRIP1,-3.994711928,-1.101426026,-1.035028508,-0.073111119,2.864712231,0.012856472,0.860062502
CRIP2,-7.642839976,-5.858792487,-7.729134099,-6.832551307,0.616013713,-0.037685055,0.283936668
CRIP3,-3.391966462,-1.626306005,-0.708705697,-1.329875552,1.023024963,0.053213601,-0.397281198
CRIPT,-0.22076146,-0.586481856,-0.428156103,-0.391950003,-0.312639035,0.059019484,0.030691795
CRISPLD1,3.049892922,5.977693063,4.865128903,6.319382794,2.051904192,-0.056497935,0.779322538
CRISPLD2,-3.958835412,-2.601091507,-2.954591617,-2.856591535,0.386199148,0,0.031742975
CRK,0.834480743,1.429395896,1.019013206,0.332190032,0.504640338,-0.128263458,-0.631017698
